0.47,0.82,0.21,0.23,0.75,0.47,0.81,0.21,0.22,0.75,0.47,0.81,0.2,0.22,0.79,0.47,0.8,0.2,0.22,0.79,0.47,0.8,0.2,0.22,0.79,31.98224
0.47,0.81,0.21,0.22,0.75,0.47,0.81,0.2,0.22,0.79,0.47,0.8,0.2,0.22,0.79,0.47,0.8,0.2,0.22,0.79,0.47,0.8,0.2,0.21,0.79,30.10081
0.47,0.81,0.2,0.22,0.79,0.47,0.8,0.2,0.22,0.79,0.47,0.8,0.2,0.22,0.79,0.47,0.8,0.2,0.21,0.79,0.47,0.79,0.19,0.21,0.79,25.48943
0.47,0.8,0.2,0.22,0.79,0.47,0.8,0.2,0.22,0.79,0.47,0.8,0.2,0.21,0.79,0.47,0.79,0.19,0.21,0.79,0.47,0.79,0.19,0.21,0.79,27.61723
0.47,0.8,0.2,0.22,0.79,0.47,0.8,0.2,0.21,0.79,0.47,0.79,0.19,0.21,0.79,0.47,0.79,0.19,0.21,0.79,0.47,0.78,0.19,0.21,0.79,33.279090000000004
0.47,0.8,0.2,0.21,0.79,0.47,0.79,0.19,0.21,0.79,0.47,0.79,0.19,0.21,0.79,0.47,0.78,0.19,0.21,0.79,0.47,0.78,0.19,0.21,0.79,34.00768
0.47,0.79,0.19,0.21,0.79,0.47,0.79,0.19,0.21,0.79,0.47,0.78,0.19,0.21,0.79,0.47,0.78,0.19,0.21,0.79,0.47,0.78,0.19,0.22,0.79,35.37226
0.47,0.79,0.19,0.21,0.79,0.47,0.78,0.19,0.21,0.79,0.47,0.78,0.19,0.21,0.79,0.47,0.78,0.19,0.22,0.79,0.47,0.78,0.19,0.22,0.82,36.94397
0.47,0.78,0.19,0.21,0.79,0.47,0.78,0.19,0.21,0.79,0.47,0.78,0.19,0.22,0.79,0.47,0.78,0.19,0.22,0.82,0.47,0.77,0.19,0.22,0.82,33.951409999999996
0.47,0.78,0.19,0.21,0.79,0.47,0.78,0.19,0.22,0.79,0.47,0.78,0.19,0.22,0.82,0.47,0.77,0.19,0.22,0.82,0.47,0.76,0.19,0.22,0.82,35.71947
0.47,0.78,0.19,0.22,0.79,0.47,0.78,0.19,0.22,0.82,0.47,0.77,0.19,0.22,0.82,0.47,0.76,0.19,0.22,0.82,0.47,0.76,0.19,0.23,0.82,33.876740000000005
0.47,0.78,0.19,0.22,0.82,0.47,0.77,0.19,0.22,0.82,0.47,0.76,0.19,0.22,0.82,0.47,0.76,0.19,0.23,0.82,0.47,0.76,0.2,0.23,0.82,35.06682
0.47,0.77,0.19,0.22,0.82,0.47,0.76,0.19,0.22,0.82,0.47,0.76,0.19,0.23,0.82,0.47,0.76,0.2,0.23,0.82,0.45,0.76,0.2,0.24,0.82,34.16212
0.47,0.76,0.19,0.22,0.82,0.47,0.76,0.19,0.23,0.82,0.47,0.76,0.2,0.23,0.82,0.45,0.76,0.2,0.24,0.82,0.45,0.75,0.21,0.24,0.82,35.91621
0.47,0.76,0.19,0.23,0.82,0.47,0.76,0.2,0.23,0.82,0.45,0.76,0.2,0.24,0.82,0.45,0.75,0.21,0.24,0.82,0.45,0.76,0.21,0.25,0.82,36.53308
0.47,0.76,0.2,0.23,0.82,0.45,0.76,0.2,0.24,0.82,0.45,0.75,0.21,0.24,0.82,0.45,0.76,0.21,0.25,0.82,0.45,0.76,0.21,0.26,0.82,37.05812
0.45,0.76,0.2,0.24,0.82,0.45,0.75,0.21,0.24,0.82,0.45,0.76,0.21,0.25,0.82,0.45,0.76,0.21,0.26,0.82,0.45,0.75,0.22,0.26,0.82,37.99755
0.45,0.75,0.21,0.24,0.82,0.45,0.76,0.21,0.25,0.82,0.45,0.76,0.21,0.26,0.82,0.45,0.75,0.22,0.26,0.82,0.45,0.75,0.23,0.27,0.82,38.25735
0.45,0.76,0.21,0.25,0.82,0.45,0.76,0.21,0.26,0.82,0.45,0.75,0.22,0.26,0.82,0.45,0.75,0.23,0.27,0.82,0.45,0.75,0.24,0.27,0.82,35.05059
0.45,0.76,0.21,0.26,0.82,0.45,0.75,0.22,0.26,0.82,0.45,0.75,0.23,0.27,0.82,0.45,0.75,0.24,0.27,0.82,0.45,0.75,0.24,0.28,0.82,36.257329999999996
0.45,0.75,0.22,0.26,0.82,0.45,0.75,0.23,0.27,0.82,0.45,0.75,0.24,0.27,0.82,0.45,0.75,0.24,0.28,0.82,0.45,0.75,0.25,0.29,0.82,39.40938
0.45,0.75,0.23,0.27,0.82,0.45,0.75,0.24,0.27,0.82,0.45,0.75,0.24,0.28,0.82,0.45,0.75,0.25,0.29,0.82,0.45,0.75,0.25,0.29,0.82,39.38667
0.45,0.75,0.24,0.27,0.82,0.45,0.75,0.24,0.28,0.82,0.45,0.75,0.25,0.29,0.82,0.45,0.75,0.25,0.29,0.82,0.47,0.75,0.26,0.3,0.82,39.3154
0.45,0.75,0.24,0.28,0.82,0.45,0.75,0.25,0.29,0.82,0.45,0.75,0.25,0.29,0.82,0.47,0.75,0.26,0.3,0.82,0.47,0.75,0.26,0.3,0.79,40.36183
0.45,0.75,0.25,0.29,0.82,0.45,0.75,0.25,0.29,0.82,0.47,0.75,0.26,0.3,0.82,0.47,0.75,0.26,0.3,0.79,0.47,0.75,0.27,0.31,0.79,40.12995
0.45,0.75,0.25,0.29,0.82,0.47,0.75,0.26,0.3,0.82,0.47,0.75,0.26,0.3,0.79,0.47,0.75,0.27,0.31,0.79,0.47,0.75,0.28,0.31,0.79,38.53332
0.47,0.75,0.26,0.3,0.82,0.47,0.75,0.26,0.3,0.79,0.47,0.75,0.27,0.31,0.79,0.47,0.75,0.28,0.31,0.79,0.48,0.75,0.28,0.31,0.79,37.66628
0.47,0.75,0.26,0.3,0.79,0.47,0.75,0.27,0.31,0.79,0.47,0.75,0.28,0.31,0.79,0.48,0.75,0.28,0.31,0.79,0.5,0.75,0.29,0.32,0.79,37.77385
0.47,0.75,0.27,0.31,0.79,0.47,0.75,0.28,0.31,0.79,0.48,0.75,0.28,0.31,0.79,0.5,0.75,0.29,0.32,0.79,0.5,0.75,0.3,0.32,0.75,37.88695
0.47,0.75,0.28,0.31,0.79,0.48,0.75,0.28,0.31,0.79,0.5,0.75,0.29,0.32,0.79,0.5,0.75,0.3,0.32,0.75,0.5,0.76,0.3,0.32,0.75,37.88565
0.48,0.75,0.28,0.31,0.79,0.5,0.75,0.29,0.32,0.79,0.5,0.75,0.3,0.32,0.75,0.5,0.76,0.3,0.32,0.75,0.52,0.76,0.31,0.33,0.75,38.90907
0.5,0.75,0.29,0.32,0.79,0.5,0.75,0.3,0.32,0.75,0.5,0.76,0.3,0.32,0.75,0.52,0.76,0.31,0.33,0.75,0.53,0.76,0.31,0.33,0.71,36.92418
0.5,0.75,0.3,0.32,0.75,0.5,0.76,0.3,0.32,0.75,0.52,0.76,0.31,0.33,0.75,0.53,0.76,0.31,0.33,0.71,0.53,0.76,0.31,0.33,0.71,37.02006
0.5,0.76,0.3,0.32,0.75,0.52,0.76,0.31,0.33,0.75,0.53,0.76,0.31,0.33,0.71,0.53,0.76,0.31,0.33,0.71,0.53,0.77,0.32,0.33,0.71,38.77075
0.52,0.76,0.31,0.33,0.75,0.53,0.76,0.31,0.33,0.71,0.53,0.76,0.31,0.33,0.71,0.53,0.77,0.32,0.33,0.71,0.55,0.78,0.32,0.33,0.71,41.3946
0.53,0.76,0.31,0.33,0.71,0.53,0.76,0.31,0.33,0.71,0.53,0.77,0.32,0.33,0.71,0.55,0.78,0.32,0.33,0.71,0.56,0.78,0.32,0.34,0.71,39.26368
0.53,0.76,0.31,0.33,0.71,0.53,0.77,0.32,0.33,0.71,0.55,0.78,0.32,0.33,0.71,0.56,0.78,0.32,0.34,0.71,0.56,0.79,0.32,0.34,0.71,37.588440000000006
0.53,0.77,0.32,0.33,0.71,0.55,0.78,0.32,0.33,0.71,0.56,0.78,0.32,0.34,0.71,0.56,0.79,0.32,0.34,0.71,0.56,0.8,0.32,0.34,0.71,39.86678
0.55,0.78,0.32,0.33,0.71,0.56,0.78,0.32,0.34,0.71,0.56,0.79,0.32,0.34,0.71,0.56,0.8,0.32,0.34,0.71,0.58,0.8,0.32,0.34,0.71,37.78824
0.56,0.78,0.32,0.34,0.71,0.56,0.79,0.32,0.34,0.71,0.56,0.8,0.32,0.34,0.71,0.58,0.8,0.32,0.34,0.71,0.59,0.8,0.32,0.34,0.71,37.622609999999995
0.56,0.79,0.32,0.34,0.71,0.56,0.8,0.32,0.34,0.71,0.58,0.8,0.32,0.34,0.71,0.59,0.8,0.32,0.34,0.71,0.59,0.82,0.32,0.34,0.71,40.76054
0.56,0.8,0.32,0.34,0.71,0.58,0.8,0.32,0.34,0.71,0.59,0.8,0.32,0.34,0.71,0.59,0.82,0.32,0.34,0.71,0.59,0.82,0.32,0.34,0.71,37.80213
0.58,0.8,0.32,0.34,0.71,0.59,0.8,0.32,0.34,0.71,0.59,0.82,0.32,0.34,0.71,0.59,0.82,0.32,0.34,0.71,0.59,0.83,0.32,0.34,0.71,35.339459999999995
0.59,0.8,0.32,0.34,0.71,0.59,0.82,0.32,0.34,0.71,0.59,0.82,0.32,0.34,0.71,0.59,0.83,0.32,0.34,0.71,0.61,0.84,0.32,0.34,0.71,34.39824
0.59,0.82,0.32,0.34,0.71,0.59,0.82,0.32,0.34,0.71,0.59,0.83,0.32,0.34,0.71,0.61,0.84,0.32,0.34,0.71,0.61,0.84,0.31,0.34,0.71,39.49431
0.59,0.82,0.32,0.34,0.71,0.59,0.83,0.32,0.34,0.71,0.61,0.84,0.32,0.34,0.71,0.61,0.84,0.31,0.34,0.71,0.61,0.84,0.31,0.34,0.71,35.62381
0.59,0.83,0.32,0.34,0.71,0.61,0.84,0.32,0.34,0.71,0.61,0.84,0.31,0.34,0.71,0.61,0.84,0.31,0.34,0.71,0.61,0.84,0.31,0.34,0.71,35.971740000000004
0.61,0.84,0.32,0.34,0.71,0.61,0.84,0.31,0.34,0.71,0.61,0.84,0.31,0.34,0.71,0.61,0.84,0.31,0.34,0.71,0.61,0.85,0.31,0.34,0.71,33.60118
0.61,0.84,0.31,0.34,0.71,0.61,0.84,0.31,0.34,0.71,0.61,0.84,0.31,0.34,0.71,0.61,0.85,0.31,0.34,0.71,0.61,0.85,0.3,0.34,0.71,33.347409999999996
0.61,0.84,0.31,0.34,0.71,0.61,0.84,0.31,0.34,0.71,0.61,0.85,0.31,0.34,0.71,0.61,0.85,0.3,0.34,0.71,0.61,0.86,0.3,0.34,0.71,35.85674
0.61,0.84,0.31,0.34,0.71,0.61,0.85,0.31,0.34,0.71,0.61,0.85,0.3,0.34,0.71,0.61,0.86,0.3,0.34,0.71,0.61,0.85,0.3,0.34,0.71,35.38621
0.61,0.85,0.31,0.34,0.71,0.61,0.85,0.3,0.34,0.71,0.61,0.86,0.3,0.34,0.71,0.61,0.85,0.3,0.34,0.71,0.61,0.86,0.3,0.33,0.75,38.35682
0.61,0.85,0.3,0.34,0.71,0.61,0.86,0.3,0.34,0.71,0.61,0.85,0.3,0.34,0.71,0.61,0.86,0.3,0.33,0.75,0.61,0.86,0.3,0.33,0.75,38.537729999999996
0.61,0.86,0.3,0.34,0.71,0.61,0.85,0.3,0.34,0.71,0.61,0.86,0.3,0.33,0.75,0.61,0.86,0.3,0.33,0.75,0.61,0.85,0.29,0.33,0.75,38.20524
0.61,0.85,0.3,0.34,0.71,0.61,0.86,0.3,0.33,0.75,0.61,0.86,0.3,0.33,0.75,0.61,0.85,0.29,0.33,0.75,0.61,0.84,0.29,0.33,0.75,36.92648
0.61,0.86,0.3,0.33,0.75,0.61,0.86,0.3,0.33,0.75,0.61,0.85,0.29,0.33,0.75,0.61,0.84,0.29,0.33,0.75,0.61,0.84,0.29,0.33,0.75,39.11967
0.61,0.86,0.3,0.33,0.75,0.61,0.85,0.29,0.33,0.75,0.61,0.84,0.29,0.33,0.75,0.61,0.84,0.29,0.33,0.75,0.61,0.83,0.28,0.32,0.75,40.36477
0.61,0.85,0.29,0.33,0.75,0.61,0.84,0.29,0.33,0.75,0.61,0.84,0.29,0.33,0.75,0.61,0.83,0.28,0.32,0.75,0.61,0.83,0.28,0.32,0.75,38.32765
0.61,0.84,0.29,0.33,0.75,0.61,0.84,0.29,0.33,0.75,0.61,0.83,0.28,0.32,0.75,0.61,0.83,0.28,0.32,0.75,0.61,0.82,0.28,0.32,0.75,39.56268
0.61,0.84,0.29,0.33,0.75,0.61,0.83,0.28,0.32,0.75,0.61,0.83,0.28,0.32,0.75,0.61,0.82,0.28,0.32,0.75,0.61,0.81,0.27,0.32,0.75,36.288470000000004
0.61,0.83,0.28,0.32,0.75,0.61,0.83,0.28,0.32,0.75,0.61,0.82,0.28,0.32,0.75,0.61,0.81,0.27,0.32,0.75,0.61,0.8,0.27,0.31,0.75,36.48062
0.61,0.83,0.28,0.32,0.75,0.61,0.82,0.28,0.32,0.75,0.61,0.81,0.27,0.32,0.75,0.61,0.8,0.27,0.31,0.75,0.61,0.79,0.27,0.31,0.75,35.19863
0.61,0.82,0.28,0.32,0.75,0.61,0.81,0.27,0.32,0.75,0.61,0.8,0.27,0.31,0.75,0.61,0.79,0.27,0.31,0.75,0.61,0.78,0.27,0.31,0.79,37.8813
0.61,0.81,0.27,0.32,0.75,0.61,0.8,0.27,0.31,0.75,0.61,0.79,0.27,0.31,0.75,0.61,0.78,0.27,0.31,0.79,0.61,0.77,0.26,0.31,0.79,33.34523
0.61,0.8,0.27,0.31,0.75,0.61,0.79,0.27,0.31,0.75,0.61,0.78,0.27,0.31,0.79,0.61,0.77,0.26,0.31,0.79,0.61,0.76,0.26,0.31,0.79,37.48318
0.61,0.79,0.27,0.31,0.75,0.61,0.78,0.27,0.31,0.79,0.61,0.77,0.26,0.31,0.79,0.61,0.76,0.26,0.31,0.79,0.61,0.75,0.25,0.31,0.79,28.869090000000003
0.61,0.78,0.27,0.31,0.79,0.61,0.77,0.26,0.31,0.79,0.61,0.76,0.26,0.31,0.79,0.61,0.75,0.25,0.31,0.79,0.61,0.74,0.25,0.3,0.79,34.7931
0.61,0.77,0.26,0.31,0.79,0.61,0.76,0.26,0.31,0.79,0.61,0.75,0.25,0.31,0.79,0.61,0.74,0.25,0.3,0.79,0.59,0.73,0.25,0.3,0.79,30.4335
0.61,0.76,0.26,0.31,0.79,0.61,0.75,0.25,0.31,0.79,0.61,0.74,0.25,0.3,0.79,0.59,0.73,0.25,0.3,0.79,0.59,0.71,0.24,0.3,0.79,32.57322
0.61,0.75,0.25,0.31,0.79,0.61,0.74,0.25,0.3,0.79,0.59,0.73,0.25,0.3,0.79,0.59,0.71,0.24,0.3,0.79,0.59,0.71,0.24,0.3,0.79,28.99291
0.61,0.74,0.25,0.3,0.79,0.59,0.73,0.25,0.3,0.79,0.59,0.71,0.24,0.3,0.79,0.59,0.71,0.24,0.3,0.79,0.59,0.7,0.24,0.3,0.79,35.83643
0.59,0.73,0.25,0.3,0.79,0.59,0.71,0.24,0.3,0.79,0.59,0.71,0.24,0.3,0.79,0.59,0.7,0.24,0.3,0.79,0.61,0.69,0.23,0.29,0.79,38.29762
0.59,0.71,0.24,0.3,0.79,0.59,0.71,0.24,0.3,0.79,0.59,0.7,0.24,0.3,0.79,0.61,0.69,0.23,0.29,0.79,0.61,0.68,0.23,0.29,0.79,31.60731
0.59,0.71,0.24,0.3,0.79,0.59,0.7,0.24,0.3,0.79,0.61,0.69,0.23,0.29,0.79,0.61,0.68,0.23,0.29,0.79,0.61,0.73,0.23,0.3,0.79,28.59168
0.59,0.7,0.24,0.3,0.79,0.61,0.69,0.23,0.29,0.79,0.61,0.68,0.23,0.29,0.79,0.61,0.73,0.23,0.3,0.79,0.61,0.72,0.22,0.3,0.79,29.804840000000002
0.61,0.69,0.23,0.29,0.79,0.61,0.68,0.23,0.29,0.79,0.61,0.73,0.23,0.3,0.79,0.61,0.72,0.22,0.3,0.79,0.61,0.72,0.21,0.3,0.79,23.7961
0.61,0.68,0.23,0.29,0.79,0.61,0.73,0.23,0.3,0.79,0.61,0.72,0.22,0.3,0.79,0.61,0.72,0.21,0.3,0.79,0.61,0.71,0.21,0.29,0.79,23.6331
0.61,0.73,0.23,0.3,0.79,0.61,0.72,0.22,0.3,0.79,0.61,0.72,0.21,0.3,0.79,0.61,0.71,0.21,0.29,0.79,0.61,0.71,0.21,0.29,0.79,26.97686
0.61,0.72,0.22,0.3,0.79,0.61,0.72,0.21,0.3,0.79,0.61,0.71,0.21,0.29,0.79,0.61,0.71,0.21,0.29,0.79,0.61,0.7,0.2,0.29,0.79,28.44019
0.61,0.72,0.21,0.3,0.79,0.61,0.71,0.21,0.29,0.79,0.61,0.71,0.21,0.29,0.79,0.61,0.7,0.2,0.29,0.79,0.59,0.7,0.2,0.29,0.79,29.08478
0.61,0.71,0.21,0.29,0.79,0.61,0.71,0.21,0.29,0.79,0.61,0.7,0.2,0.29,0.79,0.59,0.7,0.2,0.29,0.79,0.59,0.7,0.2,0.29,0.75,26.81653
0.61,0.71,0.21,0.29,0.79,0.61,0.7,0.2,0.29,0.79,0.59,0.7,0.2,0.29,0.79,0.59,0.7,0.2,0.29,0.75,0.59,0.69,0.2,0.29,0.75,23.98398
0.61,0.7,0.2,0.29,0.79,0.59,0.7,0.2,0.29,0.79,0.59,0.7,0.2,0.29,0.75,0.59,0.69,0.2,0.29,0.75,0.59,0.69,0.19,0.29,0.75,23.4001
0.59,0.7,0.2,0.29,0.79,0.59,0.7,0.2,0.29,0.75,0.59,0.69,0.2,0.29,0.75,0.59,0.69,0.19,0.29,0.75,0.59,0.68,0.19,0.29,0.71,19.309829999999998
0.59,0.7,0.2,0.29,0.75,0.59,0.69,0.2,0.29,0.75,0.59,0.69,0.19,0.29,0.75,0.59,0.68,0.19,0.29,0.71,0.59,0.68,0.19,0.29,0.71,17.48643
0.59,0.69,0.2,0.29,0.75,0.59,0.69,0.19,0.29,0.75,0.59,0.68,0.19,0.29,0.71,0.59,0.68,0.19,0.29,0.71,0.59,0.68,0.19,0.29,0.71,18.7806
0.59,0.69,0.19,0.29,0.75,0.59,0.68,0.19,0.29,0.71,0.59,0.68,0.19,0.29,0.71,0.59,0.68,0.19,0.29,0.71,0.59,0.68,0.19,0.29,0.71,16.32986
0.59,0.68,0.19,0.29,0.71,0.59,0.68,0.19,0.29,0.71,0.59,0.68,0.19,0.29,0.71,0.59,0.68,0.19,0.29,0.71,0.59,0.67,0.19,0.3,0.71,16.32452
0.59,0.68,0.19,0.29,0.71,0.59,0.68,0.19,0.29,0.71,0.59,0.68,0.19,0.29,0.71,0.59,0.67,0.19,0.3,0.71,0.59,0.67,0.18,0.3,0.71,16.72192
0.59,0.68,0.19,0.29,0.71,0.59,0.68,0.19,0.29,0.71,0.59,0.67,0.19,0.3,0.71,0.59,0.67,0.18,0.3,0.71,0.59,0.67,0.18,0.3,0.71,18.37613
0.59,0.68,0.19,0.29,0.71,0.59,0.67,0.19,0.3,0.71,0.59,0.67,0.18,0.3,0.71,0.59,0.67,0.18,0.3,0.71,0.59,0.67,0.18,0.3,0.71,18.1149
0.59,0.67,0.19,0.3,0.71,0.59,0.67,0.18,0.3,0.71,0.59,0.67,0.18,0.3,0.71,0.59,0.67,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,22.8863
0.59,0.67,0.18,0.3,0.71,0.59,0.67,0.18,0.3,0.71,0.59,0.67,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,23.04636
0.59,0.67,0.18,0.3,0.71,0.59,0.67,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,22.64424
0.59,0.67,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,25.253410000000002
0.59,0.66,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,0.59,0.65,0.18,0.3,0.75,24.13016
0.59,0.66,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,0.59,0.65,0.18,0.3,0.75,0.59,0.64,0.18,0.3,0.75,26.32221
0.59,0.66,0.18,0.3,0.71,0.59,0.66,0.18,0.3,0.71,0.59,0.65,0.18,0.3,0.75,0.59,0.64,0.18,0.3,0.75,0.59,0.64,0.18,0.3,0.75,22.11191
0.59,0.66,0.18,0.3,0.71,0.59,0.65,0.18,0.3,0.75,0.59,0.64,0.18,0.3,0.75,0.59,0.64,0.18,0.3,0.75,0.59,0.65,0.18,0.3,0.75,20.761210000000002
0.59,0.65,0.18,0.3,0.75,0.59,0.64,0.18,0.3,0.75,0.59,0.64,0.18,0.3,0.75,0.59,0.65,0.18,0.3,0.75,0.59,0.64,0.18,0.3,0.75,19.69041
0.59,0.64,0.18,0.3,0.75,0.59,0.64,0.18,0.3,0.75,0.59,0.65,0.18,0.3,0.75,0.59,0.64,0.18,0.3,0.75,0.58,0.64,0.18,0.3,0.75,22.562379999999997
0.59,0.64,0.18,0.3,0.75,0.59,0.65,0.18,0.3,0.75,0.59,0.64,0.18,0.3,0.75,0.58,0.64,0.18,0.3,0.75,0.58,0.64,0.18,0.31,0.75,26.10849
0.59,0.65,0.18,0.3,0.75,0.59,0.64,0.18,0.3,0.75,0.58,0.64,0.18,0.3,0.75,0.58,0.64,0.18,0.31,0.75,0.58,0.64,0.19,0.31,0.79,27.98085
0.59,0.64,0.18,0.3,0.75,0.58,0.64,0.18,0.3,0.75,0.58,0.64,0.18,0.31,0.75,0.58,0.64,0.19,0.31,0.79,0.56,0.64,0.19,0.31,0.79,29.731959999999997
0.58,0.64,0.18,0.3,0.75,0.58,0.64,0.18,0.31,0.75,0.58,0.64,0.19,0.31,0.79,0.56,0.64,0.19,0.31,0.79,0.56,0.64,0.19,0.32,0.79,26.526490000000003
0.58,0.64,0.18,0.31,0.75,0.58,0.64,0.19,0.31,0.79,0.56,0.64,0.19,0.31,0.79,0.56,0.64,0.19,0.32,0.79,0.56,0.64,0.19,0.32,0.79,26.41447
0.58,0.64,0.19,0.31,0.79,0.56,0.64,0.19,0.31,0.79,0.56,0.64,0.19,0.32,0.79,0.56,0.64,0.19,0.32,0.79,0.56,0.64,0.2,0.33,0.79,25.45729
0.56,0.64,0.19,0.31,0.79,0.56,0.64,0.19,0.32,0.79,0.56,0.64,0.19,0.32,0.79,0.56,0.64,0.2,0.33,0.79,0.56,0.64,0.2,0.34,0.79,30.81039
0.56,0.64,0.19,0.32,0.79,0.56,0.64,0.19,0.32,0.79,0.56,0.64,0.2,0.33,0.79,0.56,0.64,0.2,0.34,0.79,0.55,0.64,0.2,0.35,0.79,29.4145
0.56,0.64,0.19,0.32,0.79,0.56,0.64,0.2,0.33,0.79,0.56,0.64,0.2,0.34,0.79,0.55,0.64,0.2,0.35,0.79,0.55,0.64,0.21,0.35,0.79,34.195370000000004
0.56,0.64,0.2,0.33,0.79,0.56,0.64,0.2,0.34,0.79,0.55,0.64,0.2,0.35,0.79,0.55,0.64,0.21,0.35,0.79,0.55,0.64,0.21,0.36,0.79,34.67749
0.56,0.64,0.2,0.34,0.79,0.55,0.64,0.2,0.35,0.79,0.55,0.64,0.21,0.35,0.79,0.55,0.64,0.21,0.36,0.79,0.53,0.64,0.22,0.36,0.79,35.633759999999995
0.55,0.64,0.2,0.35,0.79,0.55,0.64,0.21,0.35,0.79,0.55,0.64,0.21,0.36,0.79,0.53,0.64,0.22,0.36,0.79,0.53,0.64,0.23,0.37,0.79,32.11029
0.55,0.64,0.21,0.35,0.79,0.55,0.64,0.21,0.36,0.79,0.53,0.64,0.22,0.36,0.79,0.53,0.64,0.23,0.37,0.79,0.53,0.63,0.23,0.38,0.79,31.954520000000002
